2022-02-24T05:54:15.451Z|Lic Read success
2022-02-24T05:54:15.452Z|Data from Lic Read success
2022-02-24T05:54:15.452Z|Signature read success
2022-02-24T05:54:15.452Z|Data read success
2022-02-24T05:54:15.455Z|Data ready to decrypt
2022-02-24T05:54:15.535Z|Data decrypt success
2022-02-24T05:54:15.535Z|Data split success
2022-02-24T05:54:15.535Z|KeyId set success
2022-02-24T05:54:15.535Z|Key set success
2022-02-24T05:54:15.535Z|ProductID set success
2022-02-24T05:54:15.535Z|License init success
2022-02-24T05:54:15.818Z|info | encListToken
2022-02-24T05:54:58.366Z|Lic Read success
2022-02-24T05:54:58.366Z|Data from Lic Read success
2022-02-24T05:54:58.366Z|Signature read success
2022-02-24T05:54:58.366Z|Data read success
2022-02-24T05:54:58.366Z|Data ready to decrypt
2022-02-24T05:54:58.371Z|Data decrypt success
2022-02-24T05:54:58.372Z|Data split success
2022-02-24T05:54:58.372Z|KeyId set success
2022-02-24T05:54:58.372Z|Key set success
2022-02-24T05:54:58.372Z|ProductID set success
2022-02-24T05:54:58.372Z|License init success
2022-02-24T05:54:58.468Z|info | f0M1p8H7FV1lUc60QXIrd/xv96Pva8K4hDVzeL6UK7A=|decListCertificate
2022-02-24T05:55:17.668Z|Lic Read success
2022-02-24T05:55:17.668Z|Data from Lic Read success
2022-02-24T05:55:17.668Z|Signature read success
2022-02-24T05:55:17.668Z|Data read success
2022-02-24T05:55:17.668Z|Data ready to decrypt
2022-02-24T05:55:17.674Z|Data decrypt success
2022-02-24T05:55:17.674Z|Data split success
2022-02-24T05:55:17.674Z|KeyId set success
2022-02-24T05:55:17.674Z|Key set success
2022-02-24T05:55:17.674Z|ProductID set success
2022-02-24T05:55:17.674Z|License init success
2022-02-24T05:55:17.872Z|Hashing pdf
2022-02-24T05:55:17.875Z|TransactionId: 202202240558178724f635c5a25e743fdbb1c482ddeba962c
2022-02-24T05:55:17.875Z|1) Pdf tlcertificate processing....
2022-02-24T05:55:17.984Z|Pdf: read success
2022-02-24T05:55:18.052Z|Pdf: genearting appearance....
2022-02-24T05:55:18.052Z|Pdf: genearting appearance.... text added
2022-02-24T05:55:18.053Z|Pdf: genearting appearance.... position set
2022-02-24T05:55:18.119Z|Pdf: appearance generated successfully
2022-02-24T05:55:18.119Z|Pdf: generating hash....
2022-02-24T05:55:18.200Z|Pdf: hash generated successfully
2022-02-24T05:55:18.201Z|Pdf: generating .sig file....
2022-02-24T05:55:18.202Z|Pdf: Creating and writing transaction data
2022-02-24T05:55:22.555Z|Pdf: Transaction data writtent successfully
2022-02-24T05:55:22.557Z|Pdf: /DS/Temp/202202240558178724f635c5a25e743fdbb1c482ddeba962c.sig generated successfully
2022-02-24T05:55:22.557Z|Hashing pdf Done
2022-02-24T05:55:22.559Z|Encrypting
2022-02-24T05:55:22.573Z|Encrypting Done
2022-02-24T05:55:22.573Z|info | encPKCSBulkSign
2022-02-24T05:55:47.015Z|Lic Read success
2022-02-24T05:55:47.015Z|Data from Lic Read success
2022-02-24T05:55:47.015Z|Signature read success
2022-02-24T05:55:47.015Z|Data read success
2022-02-24T05:55:47.016Z|Data ready to decrypt
2022-02-24T05:55:47.022Z|Data decrypt success
2022-02-24T05:55:47.022Z|Data split success
2022-02-24T05:55:47.022Z|KeyId set success
2022-02-24T05:55:47.022Z|Key set success
2022-02-24T05:55:47.022Z|ProductID set success
2022-02-24T05:55:47.022Z|License init success
2022-02-24T05:55:47.056Z|info | encListToken
2022-02-24T05:55:57.153Z|Lic Read success
2022-02-24T05:55:57.153Z|Data from Lic Read success
2022-02-24T05:55:57.153Z|Signature read success
2022-02-24T05:55:57.153Z|Data read success
2022-02-24T05:55:57.153Z|Data ready to decrypt
2022-02-24T05:55:57.159Z|Data decrypt success
2022-02-24T05:55:57.159Z|Data split success
2022-02-24T05:55:57.159Z|KeyId set success
2022-02-24T05:55:57.159Z|Key set success
2022-02-24T05:55:57.159Z|ProductID set success
2022-02-24T05:55:57.159Z|License init success
2022-02-24T05:55:57.186Z|info | encListToken
2022-02-24T05:56:40.227Z|Lic Read success
2022-02-24T05:56:40.227Z|Data from Lic Read success
2022-02-24T05:56:40.227Z|Signature read success
2022-02-24T05:56:40.227Z|Data read success
